step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,type_TRANSFER,Real_isFraud,Pred_LogisticRegression,Pred_RandomForest,Pred_IsolationForest,AnomalyScore_IF
10,55284.11,0.0,0.0,212514.43,332390.59,-55284.11,-64592.05000000005,True,0.0,1.0,0.0,0,-0.3134837225594745
12,64778.18,0.0,0.0,23431684.77,23296534.46,-64778.18,199928.48999999836,False,0.0,0.0,0.0,0,-0.11824993429948871
11,3449.38,0.0,0.0,9134.0,0.0,-3449.38,12583.380000000001,False,0.0,0.0,0.0,0,-0.35588510955387737
9,74429.56,157.0,0.0,0.0,74429.56,-74272.56,0.0,False,0.0,0.0,0.0,0,-0.3600256654519217
8,35976.49,64458.63,28482.13,121017.0,187229.94,0.00999999999839929,-30236.45000000001,False,0.0,1.0,0.0,0,-0.33038084962962116
10,142599.68,0.0,0.0,269369.71,0.0,-142599.68,411969.39,False,0.0,0.0,0.0,0,-0.35438691444367637
9,157918.96,341281.23,183362.27,3294369.02,3452287.97,0.0,0.009999999776482582,False,0.0,0.0,0.0,0,-0.26406966608054927
12,412108.2,42793.0,0.0,2606857.08,4832083.14,-369315.2,-1813117.8599999994,False,0.0,0.0,0.0,0,-0.275622329532238
10,452251.43,447870.63,0.0,0.0,518654.03,-4380.799999999988,-66402.60000000003,False,0.0,1.0,0.0,0,-0.29972426031537075
9,260628.47,10026.0,0.0,0.0,260628.47,-250602.47,0.0,False,0.0,0.0,0.0,0,-0.36048524582445735
11,707222.17,0.0,0.0,1451095.06,2314591.71,-707222.17,-156274.47999999998,True,0.0,0.0,0.0,0,-0.28567320502950827
14,440627.36,117591.0,0.0,112059.91,1154493.46,-323036.36,-601806.19,False,0.0,0.0,0.0,0,-0.3011237056434048
10,165018.61,10027.0,0.0,20357.0,516781.03,-154991.61,-331405.42000000004,False,0.0,0.0,0.0,0,-0.37123324490719917
8,282684.47,0.0,0.0,1476688.47,1076036.85,-282684.47,683336.0899999999,True,0.0,1.0,0.0,0,-0.2602913660364297
9,460264.51,10303.0,0.0,120979.0,234789.47,-449961.51,346454.04000000004,False,0.0,0.0,0.0,0,-0.32157125380978435
14,303389.64,1509971.59,1206581.95,3586436.19,4490128.56,2.3283064365386963e-10,-600302.7299999995,False,0.0,0.0,0.0,0,-0.10040703769291293
12,237385.05,0.0,0.0,2153055.34,2512140.45,-237385.05,-121700.06000000052,False,0.0,0.0,0.0,0,-0.3592019374758626
14,107300.51,22122.0,0.0,2289618.17,1703455.95,-85178.51,693462.7299999997,False,0.0,0.0,0.0,0,-0.3207767722202965
14,188590.32,99897.0,0.0,1052700.25,1241290.57,-88693.32,0.0,False,0.0,0.0,0.0,0,-0.3429924893752519
7,506721.82,7511.0,0.0,384157.31,947554.33,-499210.82,-56675.19999999995,False,0.0,0.0,0.0,0,-0.2975511106643038
12,226739.13,232931.57,6192.44,0.0,233927.23,2.7284841053187847e-12,-7188.100000000006,False,0.0,1.0,0.0,0,-0.34303978031171856
9,195813.15,472.0,0.0,19872.41,215685.56,-195341.15,0.0,False,0.0,0.0,0.0,0,-0.35990723825406606
12,432331.05,21234.0,0.0,94.0,252630.12,-411097.05,179794.93,False,0.0,0.0,0.0,0,-0.35091399135598494
12,204286.53,0.0,0.0,215237.49,1271637.61,-204286.53,-852113.5900000001,False,0.0,0.0,0.0,0,-0.3423903253498562
13,1229236.71,29555.0,0.0,830449.88,2059686.59,-1199681.71,-2.3283064365386963e-10,True,0.0,0.0,0.0,0,-0.24662699063023302
10,32648.45,230587.76,197939.31,160230.86,1014849.59,0.0,-821970.28,False,0.0,0.0,0.0,0,-0.283228380700829
12,79253.49,0.0,0.0,396124.95,732872.7,-79253.49,-257494.25999999995,False,0.0,0.0,0.0,0,-0.37187385627450037
9,217600.02,0.0,0.0,2520128.95,5948581.54,-217600.02,-3210852.57,False,0.0,0.0,0.0,0,-0.25015877412078963
9,974247.12,124910.57,0.0,5748350.64,6722597.76,-849336.55,0.0,True,0.0,0.0,0.0,0,-0.18451397236188505
10,522050.66,139753.0,0.0,2678.09,524728.75,-382297.66,0.0,False,0.0,0.0,0.0,0,-0.32249816192872083
8,105223.06,0.0,0.0,11363975.78,11875848.5,-105223.06,-406649.66000000015,False,0.0,0.0,0.0,0,-0.16910924239270142
9,191545.08,0.0,0.0,473013.73,664558.81,-191545.08,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3639384580491005
14,152784.57,0.0,0.0,525212.79,899192.71,-152784.57,-221195.34999999986,False,0.0,0.0,0.0,0,-0.36260161563813753
11,353763.22,52799.0,0.0,1182497.7,1536260.92,-300964.22,0.0,False,0.0,0.0,0.0,0,-0.35414031604288304
13,638371.37,326.0,0.0,33097.66,965931.37,-638045.37,-294462.33999999997,True,0.0,0.0,0.0,0,-0.28477036850817317
8,7663.35,0.0,0.0,34003.12,0.0,-7663.35,41666.47,False,0.0,1.0,0.0,0,-0.33178830994621156
12,37722.91,59780.0,22057.09,1498849.1,2158216.42,-3.637978807091713e-12,-621644.4099999999,False,0.0,0.0,0.0,0,-0.32889111304051644
10,135940.24,0.0,0.0,766756.6,293648.49,-135940.24,609048.35,False,0.0,0.0,0.0,0,-0.3478541436463768
11,206188.71,0.0,0.0,854863.99,1061052.7,-206188.71,0.0,False,0.0,0.0,0.0,0,-0.36817701445678
13,273948.3,36825.0,0.0,880907.2,1154855.5,-237123.3,0.0,False,0.0,0.0,0.0,0,-0.36546115417468555
12,522209.08,0.0,0.0,1736871.65,2259080.73,-522209.08,0.0,False,0.0,0.0,0.0,0,-0.33645735709626756
9,42229.47,0.0,0.0,108050.41,150279.89,-42229.47,-0.010000000009313226,False,0.0,1.0,0.0,0,-0.3602656930021779
11,225889.47,223.0,0.0,0.0,225889.47,-225666.47,0.0,False,0.0,0.0,0.0,0,-0.367415120616497
9,203313.26,512.0,0.0,319080.6,522393.86,-202801.26,0.0,False,0.0,0.0,0.0,0,-0.3642913234631461
12,528231.44,0.0,0.0,672195.23,1309622.03,-528231.44,-109195.3600000001,False,0.0,0.0,0.0,0,-0.3407939655649624
9,462472.72,0.0,0.0,4592962.92,5745385.14,-462472.72,-689949.5,False,0.0,0.0,0.0,0,-0.26458243291370387
10,439236.02,32283.52,0.0,1817808.77,2257044.79,-406952.5,0.0,False,0.0,0.0,0.0,0,-0.33909974986788605
13,111766.64,0.0,0.0,125423.25,237189.89,-111766.64,0.0,False,0.0,0.0,0.0,0,-0.3728530086431432
12,668117.31,11974.0,0.0,2142840.49,2538876.48,-656143.31,272081.3200000003,False,0.0,0.0,0.0,0,-0.29621036433290343
11,458781.02,2038.0,0.0,4403384.14,4661280.83,-456743.02,200884.33000000007,False,0.0,0.0,0.0,0,-0.30750674033318987
14,433754.92,0.0,0.0,492451.66,926206.58,-433754.92,0.0,False,0.0,0.0,0.0,0,-0.34263121574646144
4,221605.71,90414.04,0.0,280036.0,262374.4,-131191.66999999998,239267.30999999994,False,0.0,1.0,0.0,0,-0.25612448140688093
10,292023.28,11312.0,0.0,76.0,292099.28,-280711.28,0.0,False,0.0,0.0,0.0,0,-0.3633978790234325
10,279446.01,0.0,0.0,4267055.11,4261454.25,-279446.01,285046.8700000001,False,0.0,0.0,0.0,0,-0.32561587496379046
10,134484.74,0.0,0.0,3753218.5,3887703.24,-134484.74,0.0,False,0.0,0.0,0.0,0,-0.3460477455144519
13,77989.8,75136.0,0.0,958053.31,1336128.79,-2853.800000000003,-300085.67999999993,False,0.0,0.0,0.0,0,-0.35060586606787925
10,184012.59,72194.0,0.0,1348437.19,1013892.16,-111818.59,518557.62,False,0.0,0.0,0.0,0,-0.3334346106373648
10,187804.42,0.0,0.0,529391.39,717195.81,-187804.42,0.0,False,0.0,0.0,0.0,0,-0.36952179605167745
12,44879.75,0.0,0.0,595965.32,1102988.25,-44879.75,-462143.18000000005,False,0.0,0.0,0.0,0,-0.3657629219364299
9,3746.11,0.0,0.0,94487.0,98233.11,-3746.11,0.0,False,0.0,1.0,0.0,0,-0.346086436081529
8,43224.4,0.0,0.0,50575.73,155671.97,-43224.4,-61871.84,False,0.0,1.0,0.0,0,-0.3455799825631707
13,214837.46,900.0,0.0,202263.35,417100.81,-213937.46,0.0,False,0.0,0.0,0.0,0,-0.36856128316442877
14,50115.77,121.0,0.0,535317.62,125964.51,-49994.77,459468.88,False,0.0,0.0,0.0,0,-0.3404092792749003
13,799889.68,0.0,0.0,5811064.07,6610953.75,-799889.68,0.0,True,0.0,0.0,0.0,0,-0.22304944191098136
13,1122468.02,0.0,0.0,2650234.0,3772702.03,-1122468.02,-0.009999999776482582,True,0.0,0.0,0.0,0,-0.24770315219305872
12,1768149.88,951739.0,0.0,178688.0,1089718.07,-816410.8799999999,857119.8099999998,True,0.0,1.0,0.0,0,-0.12882908811866578
13,458820.65,0.0,0.0,1532908.89,2788999.9,-458820.65,-797270.3599999999,True,0.0,0.0,0.0,0,-0.27549546110071577
14,57978.3,127.0,0.0,240052.38,282009.08,-57851.3,16021.599999999977,False,0.0,0.0,0.0,0,-0.3611130007194459
13,418019.16,1355.43,0.0,2329156.54,3056265.96,-416663.73,-309090.2599999998,False,0.0,0.0,0.0,0,-0.3241950107580049
12,126010.34,0.0,0.0,6629628.27,7049088.91,-126010.34,-293450.30000000075,True,0.0,0.0,0.0,0,-0.24505589990001403
13,175215.72,0.0,0.0,1489045.62,1436857.89,-175215.72,227403.4500000002,False,0.0,0.0,0.0,0,-0.3588352095015059
10,410128.06,99507.0,0.0,2220.0,893352.38,-310621.06,-481004.32,False,0.0,0.0,0.0,0,-0.3298039215888196
14,428797.3,48461.0,0.0,21241.0,450038.3,-380336.3,0.0,False,0.0,0.0,0.0,0,-0.33865310308375995
13,138916.12,0.0,0.0,1748866.19,1887782.31,-138916.12,0.0,False,0.0,0.0,0.0,0,-0.36607225767279344
8,123195.9,342.0,0.0,0.0,39033.94,-122853.9,84161.95999999999,False,0.0,0.0,0.0,0,-0.34614426631240935
12,170003.57,5784.0,0.0,269436.56,528000.75,-164219.57,-88560.62,False,0.0,0.0,0.0,0,-0.3731325740798822
10,534421.14,0.0,0.0,948140.28,1574879.17,-534421.14,-92317.75,False,0.0,0.0,0.0,0,-0.3358084882768927
9,79312.73,16871.0,0.0,0.0,24046.63,-62441.729999999996,55266.09999999999,False,0.0,1.0,0.0,0,-0.3623114861034966
8,651008.87,0.0,0.0,3043577.11,3693285.75,-651008.87,1300.2299999999814,False,0.0,0.0,0.0,0,-0.2624704523253824
13,261035.11,6030.0,0.0,0.0,261035.11,-255005.11,0.0,False,0.0,0.0,0.0,0,-0.36701389446878635
10,444593.77,0.0,0.0,4674418.34,6618725.1,-444593.77,-1499712.9900000002,False,0.0,0.0,0.0,0,-0.25374420488468874
11,1266364.94,0.0,0.0,2726373.18,5607213.97,-1266364.94,-1614475.8499999996,True,0.0,0.0,0.0,0,-0.193375734488077
8,125685.17,0.0,0.0,1804150.97,1929836.14,-125685.17,0.0,False,0.0,0.0,0.0,0,-0.34568964160765464
9,183720.6,0.0,0.0,396491.1,982411.35,-183720.6,-402199.65,False,0.0,0.0,0.0,0,-0.3587178192043574
9,35429.87,0.0,0.0,42302.0,26544.59,-35429.87,51187.28,True,0.0,1.0,0.0,0,-0.2968643323580202
8,276305.76,0.0,0.0,845105.89,1655161.56,-276305.76,-533749.9100000001,True,0.0,1.0,0.0,0,-0.28746225652401985
13,177867.93,40588.0,0.0,1065293.61,1243161.54,-137279.93,0.0,True,0.0,0.0,0.0,0,-0.31021246027337607
14,289088.42,5140.0,0.0,4654425.86,4943514.28,-283948.42,0.0,False,0.0,0.0,0.0,0,-0.3216951840659901
9,161952.23,0.0,0.0,405125.64,157539.82,-161952.23,409538.05,False,0.0,0.0,0.0,0,-0.3535016314268053
13,289022.67,0.0,0.0,0.0,289022.67,-289022.67,0.0,False,0.0,0.0,0.0,0,-0.3635940107495987
13,400741.16,124418.77,0.0,1547145.58,1947886.73,-276322.38999999996,0.010000000009313226,True,0.0,0.0,0.0,0,-0.27991960366128216
10,667871.52,0.0,0.0,7566149.65,10186403.44,-667871.52,-1952382.2699999996,False,0.0,0.0,0.0,0,-0.1770446283699897
8,155922.63,0.0,0.0,233568.16,521695.22,-155922.63,-132204.42999999993,False,0.0,0.0,0.0,0,-0.3530473723904954
14,216214.11,0.0,0.0,1098580.62,1314794.73,-216214.11,0.0,False,0.0,0.0,0.0,0,-0.35277644025188787
11,141774.66,0.0,0.0,1022006.01,1163780.67,-141774.66,0.0,False,0.0,0.0,0.0,0,-0.372432261255427
10,570658.47,0.0,0.0,1337228.21,2461777.79,-570658.47,-553891.1100000001,True,0.0,0.0,0.0,0,-0.29419335127078017
8,28591.56,107140.0,78548.44,99206.24,134678.86,0.0,-6881.059999999983,False,0.0,0.0,0.0,0,-0.30993288799102886
9,133342.24,56378.0,0.0,21229.0,19609.07,-76964.23999999999,134962.16999999998,False,0.0,1.0,0.0,0,-0.3528035693899415
10,56079.29,55179.0,0.0,0.0,56079.29,-900.2900000000009,0.0,False,0.0,1.0,0.0,0,-0.35924381283911283
13,563737.42,170610.78,0.0,101003.87,664741.29,-393126.64,0.0,False,0.0,0.0,0.0,0,-0.3050412176120175
9,90131.1,0.0,0.0,110426.0,200557.1,-90131.1,0.0,True,0.0,1.0,0.0,0,-0.30239499426608185
9,164592.1,34459.47,0.0,4075817.51,5495445.1,-130132.63,-1255035.4900000002,False,0.0,0.0,0.0,0,-0.2891635618781539
8,1474827.54,887597.79,0.0,1921177.22,6787849.45,-587229.75,-3391844.6900000004,True,0.0,1.0,0.0,0,-0.07628861995308545
9,32299.98,0.0,0.0,146802.81,0.0,-32299.98,179102.79,False,0.0,1.0,0.0,0,-0.3555562727686353
14,567376.03,0.0,0.0,59270.68,626646.71,-567376.03,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3174129101019114
11,128185.09,0.0,0.0,208592.42,485869.17,-128185.09,-149091.65999999997,False,0.0,0.0,0.0,0,-0.37601563627769896
11,1248762.18,0.0,0.0,4120580.18,5369342.35,-1248762.18,0.010000000707805157,True,0.0,0.0,0.0,0,-0.2254990954110186
12,308867.14,0.0,0.0,3423784.63,3292907.73,-308867.14,439744.04000000004,False,0.0,0.0,0.0,0,-0.3229105084790585
8,18607.57,61477.16,42869.59,432965.65,451573.22,7.275957614183426e-12,5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.32307993847765626
11,6908.21,0.0,0.0,54029.04,60937.25,-6908.21,0.0,False,0.0,0.0,0.0,0,-0.35556900358246507
14,194698.69,25654.01,0.0,4445808.39,4695403.82,-169044.68,-54896.74000000022,False,0.0,0.0,0.0,0,-0.32303966808561707
9,202328.9,0.0,0.0,3049879.62,3492505.9,-202328.9,-240297.3799999999,False,0.0,0.0,0.0,0,-0.33331555648483624
11,314526.48,11953.0,0.0,64066.93,235691.45,-302573.48,142901.95999999996,False,0.0,0.0,0.0,0,-0.3603253677768035
13,192739.35,0.0,0.0,3029687.43,3702437.68,-192739.35,-480010.8999999999,False,0.0,0.0,0.0,0,-0.34206501918415105
4,908274.13,0.0,0.0,6055234.7,6963508.84,-908274.13,-0.009999999776482582,True,0.0,0.0,0.0,0,-0.14138726365914112
12,539005.69,1442.0,0.0,430217.0,0.0,-537563.69,969222.69,False,0.0,0.0,0.0,0,-0.29692913792676146
12,218370.68,0.0,0.0,542756.62,1684151.5,-218370.68,-923024.2,False,0.0,0.0,0.0,0,-0.34758433499819713
9,654691.23,0.0,0.0,1652049.86,3468256.15,-654691.23,-1161515.06,False,0.0,0.0,0.0,0,-0.25951948077166326
14,415935.01,0.0,0.0,3897774.43,4044586.39,-415935.01,269123.0500000003,False,0.0,0.0,0.0,0,-0.3002228950877045
11,55627.41,0.0,0.0,1131348.55,1186975.96,-55627.41,0.0,False,0.0,0.0,0.0,0,-0.36251114701814197
9,10558.99,0.0,0.0,243669.81,685505.8,-10558.99,-431277.00000000006,False,0.0,1.0,0.0,0,-0.35111054246695017
10,227608.51,22558.0,0.0,0.0,187027.82,-205050.51,40580.69,False,0.0,0.0,0.0,0,-0.3668998421453091
14,396419.54,0.0,0.0,4267410.45,5622841.42,-396419.54,-959011.4299999997,False,0.0,0.0,0.0,0,-0.27390517923124924
12,335194.16,0.0,0.0,1241756.28,1576950.44,-335194.16,0.0,True,0.0,0.0,0.0,0,-0.3144812191723941
14,364114.15,0.0,0.0,3105170.13,4868584.22,-364114.15,-1399299.94,False,0.0,0.0,0.0,0,-0.2792615135007158
13,154561.49,81547.0,0.0,220881.88,375443.37,-73014.48999999999,0.0,True,0.0,1.0,0.0,0,-0.2972127846159321
10,232964.02,0.0,0.0,5835948.43,6084870.95,-232964.02,-15958.500000000931,False,0.0,0.0,0.0,0,-0.3093962516741787
13,406921.48,0.0,0.0,1075354.91,1482276.39,-406921.48,0.0,True,0.0,0.0,0.0,0,-0.3072183439128917
12,246852.89,0.0,0.0,4678327.46,4925180.35,-246852.89,0.0,False,0.0,0.0,0.0,0,-0.33441767843379394
14,80193.39,0.0,0.0,207895.92,188812.16,-80193.39,99277.15,False,0.0,0.0,0.0,0,-0.36017036079648806
9,173314.57,11444.0,0.0,111250.16,195785.6,-161870.57,88779.12999999998,False,0.0,0.0,0.0,0,-0.3646022520366135
14,338382.1,1122.0,0.0,79664.0,704610.86,-337260.1,-286564.76,False,0.0,0.0,0.0,0,-0.3434517157438467
9,26123.24,0.0,0.0,509045.34,843142.0,-26123.24,-307973.4199999999,False,0.0,0.0,0.0,0,-0.35445679384490847
13,20802.51,0.0,0.0,1875908.12,1896710.64,-20802.51,-0.009999999776482582,False,0.0,0.0,0.0,0,-0.3520478743368251
12,159807.25,210682.51,50875.27,305623.0,498594.59,-0.009999999987485353,-33164.340000000026,False,0.0,0.0,0.0,0,-0.33774189978544644
13,26084.74,146809.0,120724.26,882291.67,1012029.49,0.0,-103653.07999999996,True,0.0,0.0,0.0,0,-0.24651703799879415
10,104160.06,42369.0,0.0,188620.0,184854.92,-61791.06,107925.13999999998,False,0.0,0.0,0.0,0,-0.3693635379700196
11,226422.88,117497.47,0.0,2424226.99,2877019.62,-108925.41,-226369.75,False,0.0,0.0,0.0,0,-0.337666852832706
12,176195.88,0.0,0.0,441608.25,637385.97,-176195.88,-19581.839999999967,False,0.0,0.0,0.0,0,-0.37314861324479354
8,247492.9,0.0,0.0,533013.87,1241717.95,-247492.9,-461211.17999999993,False,0.0,0.0,0.0,0,-0.33716213044924015
11,182903.02,5966.36,0.0,915002.25,1463273.41,-176936.66,-365368.1399999999,False,0.0,0.0,0.0,0,-0.36423847058439723
12,498592.84,994269.34,495676.51,709469.8,1421356.04,-0.010000000067520887,-213293.3999999999,False,0.0,0.0,0.0,0,-0.19979499255762034
14,34433.91,0.0,0.0,11935912.71,11970346.62,-34433.91,1.862645149230957e-09,False,0.0,0.0,0.0,0,-0.1741232263352397
12,387607.69,0.0,0.0,1223703.35,1943772.76,-387607.69,-332461.72,False,0.0,0.0,0.0,0,-0.347526582703682
8,206470.83,1521202.97,1314732.14,8785494.38,9029867.86,0.0,-37902.64999999851,False,0.0,0.0,0.0,0,-0.06508056066097268
12,72369.21,0.0,0.0,225380.37,226480.67,-72369.21,71268.91,False,0.0,0.0,0.0,0,-0.3720681589364105
13,192435.24,5581.0,0.0,0.0,192435.24,-186854.24,0.0,False,0.0,0.0,0.0,0,-0.3678638293772632
14,147553.71,0.0,0.0,266157.88,413711.59,-147553.71,-5.820766091346741e-11,True,0.0,0.0,0.0,0,-0.31018375636234785
11,505840.27,12204.0,0.0,878446.39,989674.54,-493636.27,394612.1200000001,False,0.0,0.0,0.0,0,-0.32532776676980174
12,179768.56,0.0,0.0,620475.09,800243.65,-179768.56,-1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3737817331007795
11,40170.89,31007.0,0.0,130039.89,170210.79,-9163.89,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.36671983430213934
9,254277.47,0.0,0.0,418476.0,0.0,-254277.47,672753.47,False,0.0,0.0,0.0,0,-0.33454599287521125
14,1236397.93,0.0,0.0,4148378.04,5384775.97,-1236397.93,0.0,True,0.0,0.0,0.0,0,-0.1979063270440906
12,324571.79,100400.0,0.0,1362959.17,0.0,-224171.78999999998,1687530.96,False,0.0,0.0,0.0,0,-0.2953969934803112
14,238813.85,0.0,0.0,505215.33,744029.18,-238813.85,0.0,False,0.0,0.0,0.0,0,-0.3620609167572424
14,99133.22,144606.0,45472.78,205228.3,295609.43,0.0,8752.090000000026,False,0.0,0.0,0.0,0,-0.33447294822134277
12,218310.43,328835.71,110525.28,521426.55,1009017.25,2.9103830456733704e-11,-269280.27,False,0.0,0.0,0.0,0,-0.3032800206619744
10,168241.27,10604.0,0.0,245869.67,718104.46,-157637.27,-303993.51999999996,False,0.0,0.0,0.0,0,-0.36807627728661235
10,55079.52,0.0,0.0,264604.15,780559.14,-55079.52,-460875.47,True,0.0,1.0,0.0,0,-0.31313008517172647
12,293810.12,0.0,0.0,944725.87,1238535.98,-293810.12,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3674094277553874
11,605398.6,32090.0,0.0,4427845.2,6563410.12,-573308.6,-1530166.3200000003,True,0.0,0.0,0.0,0,-0.20565937517845156
9,54937.61,0.0,0.0,102216.0,157153.61,-54937.61,0.0,False,0.0,0.0,0.0,0,-0.36199619426444263
14,459283.25,241298.3,0.0,1333235.14,1672679.17,-217984.95,119839.21999999997,False,0.0,0.0,0.0,0,-0.3053381332780749
14,205405.47,0.0,0.0,2352616.52,2558021.99,-205405.47,0.0,False,0.0,0.0,0.0,0,-0.34715043738641715
11,156736.81,454.0,0.0,471524.71,628261.52,-156282.81,0.0,False,0.0,0.0,0.0,0,-0.3768985431055755
14,412674.38,8454.0,0.0,585131.15,1308374.05,-404220.38,-310568.52,False,0.0,0.0,0.0,0,-0.3326606987093365
11,1470.11,26912.16,25442.05,42700.0,44170.11,0.0,0.0,False,0.0,0.0,0.0,0,-0.3451811691706358
14,60032.5,0.0,0.0,1487461.71,2114652.09,-60032.5,-567157.8799999999,False,0.0,0.0,0.0,0,-0.34124683557702307
13,70794.97,0.0,0.0,101502.14,172297.11,-70794.97,0.0,False,0.0,0.0,0.0,0,-0.3709680347003222
9,77905.69,0.0,0.0,5527763.23,5605668.91,-77905.69,0.010000000707805157,False,0.0,0.0,0.0,0,-0.3022238143356398
12,120974.34,31402.0,0.0,37107.84,158082.19,-89572.34,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.3729959744825654
11,92509.92,51630.0,0.0,927304.34,1019814.26,-40879.92,0.0,False,0.0,0.0,0.0,0,-0.36907201420756947
14,159513.24,11289.0,0.0,7189174.82,7348688.06,-148224.24,9.313225746154785e-10,False,0.0,0.0,0.0,0,-0.28892890659914067
14,10756.0,0.0,0.0,136730.66,184602.77,-10756.0,-37116.109999999986,False,0.0,0.0,0.0,0,-0.3551630553020338
11,360426.9,188933.55,0.0,1553511.96,1913938.86,-171493.35000000003,-2.3283064365386963e-10,False,0.0,0.0,0.0,0,-0.3311691716446032
14,131159.32,104105.0,0.0,6467908.88,6599068.2,-27054.320000000007,0.0,False,0.0,0.0,0.0,0,-0.27841326352654105
11,62100.44,37082.48,0.0,311476.84,1677035.67,-25017.96,-1303458.39,True,0.0,1.0,0.0,0,-0.27118060942664585
9,231335.07,0.0,0.0,2477436.75,2041867.79,-231335.07,666904.0299999998,False,0.0,0.0,0.0,0,-0.32424306572234035
12,175952.56,12563.0,0.0,25789.0,201741.56,-163389.56,0.0,False,0.0,0.0,0.0,0,-0.3735639728480189
13,262749.28,31825.0,0.0,648604.55,703181.6,-230924.28000000003,208172.2300000001,False,0.0,0.0,0.0,0,-0.36641506122631295
9,362039.77,0.0,0.0,3065003.26,4768770.86,-362039.77,-1341727.8300000005,True,0.0,0.0,0.0,0,-0.23106667414205778
9,98989.54,0.0,0.0,200839.75,819101.96,-98989.54,-519272.67,False,0.0,0.0,0.0,0,-0.36052155666649643
12,222232.48,72560.0,0.0,550047.55,1525622.16,-149672.48,-753342.1299999999,False,0.0,0.0,0.0,0,-0.34923996147228886
12,172276.69,0.0,0.0,7442569.18,9630685.69,-172276.69,-2015839.8199999994,False,0.0,0.0,0.0,0,-0.23480044941431893
14,723560.38,53536.57,0.0,2091582.81,2815143.19,-670023.81,0.0,True,0.0,0.0,0.0,0,-0.2501558397949122
13,553264.99,453.0,0.0,82779.0,620002.5,-552811.99,16041.48999999999,True,0.0,0.0,0.0,0,-0.29843978602197535
12,146285.21,1192.0,0.0,4504046.4,6465707.76,-145093.21,-1815376.1499999994,True,0.0,0.0,0.0,0,-0.2103225442146901
12,24133.33,110811.0,86677.67,0.0,24133.33,0.0,0.0,False,0.0,0.0,0.0,0,-0.32168335956256544
10,94216.02,0.0,0.0,9193068.55,9287284.57,-94216.02,0.0,False,0.0,0.0,0.0,0,-0.25625447942815743
14,243331.45,13178.0,0.0,52200.7,367902.91,-230153.45,-72370.75999999995,False,0.0,0.0,0.0,0,-0.35735641291611514
7,515061.08,0.0,0.0,1391097.51,1906158.59,-515061.08,0.0,True,0.0,0.0,0.0,0,-0.26872588007740095
10,139084.83,416399.27,277314.44,363222.93,502307.76,5.820766091346741e-11,0.0,False,0.0,0.0,0.0,0,-0.2860766421563898
14,6589.05,0.0,0.0,863749.81,870338.87,-6589.05,-0.009999999892897904,False,0.0,0.0,0.0,0,-0.35137247470828303
11,156274.48,0.0,0.0,2158317.23,2314591.71,-156274.48,0.0,False,0.0,0.0,0.0,0,-0.36460216759632147
13,343584.94,39737.0,0.0,1992574.28,2421049.25,-303847.94,-84890.0299999998,False,0.0,0.0,0.0,0,-0.3502406588142295
8,119107.66,0.0,0.0,479900.59,1107329.16,-119107.66,-508320.9099999999,False,0.0,0.0,0.0,0,-0.3431637586755095
13,17970.97,0.0,0.0,216711.3,234682.28,-17970.97,-0.010000000009313226,True,0.0,1.0,0.0,0,-0.3042350983909342
10,258183.04,0.0,0.0,509150.11,767333.14,-258183.04,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3693041618471012
13,364374.27,8311.0,0.0,0.0,364374.27,-356063.27,0.0,False,0.0,0.0,0.0,0,-0.3546393469288059
13,333905.19,6025.0,0.0,32356.0,227340.13,-327880.19,138921.06,False,0.0,0.0,0.0,0,-0.35495777186492894
12,190767.43,0.0,0.0,1288707.77,1949306.08,-190767.43,-469830.8800000001,False,0.0,0.0,0.0,0,-0.3636487221501926
14,86572.44,0.0,0.0,270498.23,427425.27,-86572.44,-70354.60000000003,False,0.0,0.0,0.0,0,-0.3634879636877466
13,771928.84,29244.0,0.0,226215.22,998144.06,-742684.84,-1.1641532182693481e-10,True,0.0,0.0,0.0,0,-0.271463264758118
14,100260.14,0.0,0.0,3229021.37,3481910.06,-100260.14,-152628.5499999998,True,0.0,0.0,0.0,0,-0.2712751864578775
14,237327.2,0.0,0.0,3979632.32,4216959.52,-237327.2,0.0,False,0.0,0.0,0.0,0,-0.32702615873148083
13,491735.69,0.0,0.0,802571.57,1557622.12,-491735.69,-263314.8600000001,False,0.0,0.0,0.0,0,-0.33471474863054157
